date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:44	3103/3103	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:33:44%20GMT	http://localhost:8000/wp-json/wp/v2/tags/54	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/54.json	(from http://localhost:8000/tag/como-funciona-o-e-commerce/)
15:33:46	12885/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/como-funciona-o-e-commerce/feed/	/home/gilberto/websites/teste/content/tag/como-funciona-o-e-commerce/feed/index.html	(from http://localhost:8000/tag/como-funciona-o-e-commerce/)
15:33:46	657/657	---M--	200	added ('OK')	image/png	etag:%225f907763-291%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/icons/video.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/icons/video.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:46	12837/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/e-commerce/feed/	/home/gilberto/websites/teste/content/tag/e-commerce/feed/index.html	(from http://localhost:8000/tag/e-commerce/)
15:33:46	2927/2927	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:33:44%20GMT	http://localhost:8000/wp-json/wp/v2/tags/52	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/52.json	(from http://localhost:8000/tag/e-commerce/)
15:33:46	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-1df4%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:47	7464/7464	---M--	200	added ('OK')	application/octet-stream	etag:%225f907763-1d28%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:48	2949/2949	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:33:48%20GMT	http://localhost:8000/wp-json/wp/v2/tags/55	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/55.json	(from http://localhost:8000/tag/loja-virtual/)
15:33:50	12843/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/loja-virtual/feed/	/home/gilberto/websites/teste/content/tag/loja-virtual/feed/index.html	(from http://localhost:8000/tag/loja-virtual/)
15:33:50	12840/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/marketplace/feed/	/home/gilberto/websites/teste/content/tag/marketplace/feed/index.html	(from http://localhost:8000/tag/marketplace/)
15:33:50	2938/2938	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:33:48%20GMT	http://localhost:8000/wp-json/wp/v2/tags/56	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/56.json	(from http://localhost:8000/tag/marketplace/)
15:33:50	7540/7540	---M--	200	added ('OK')	font/woff	etag:%225f907763-1d74%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:50	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%225f907763-5fb8%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:52	223/223	---M--	200	added ('OK')	image/png	etag:%225f907763-df%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:52	3036/3036	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:33:52%20GMT	http://localhost:8000/wp-json/wp/v2/tags/53	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/53.json	(from http://localhost:8000/tag/o-que-e-e-commerce/)
15:33:54	12863/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/o-que-e-e-commerce/feed/	/home/gilberto/websites/teste/content/tag/o-que-e-e-commerce/feed/index.html	(from http://localhost:8000/tag/o-que-e-e-commerce/)
15:33:54	12843/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/venda-online/feed/	/home/gilberto/websites/teste/content/tag/venda-online/feed/index.html	(from http://localhost:8000/tag/venda-online/)
15:33:54	168/168	---M--	200	added ('OK')	image/png	etag:%225f907763-a8%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:54	12846/-1	---M--	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/venda-virtual/feed/	/home/gilberto/websites/teste/content/tag/venda-virtual/feed/index.html	(from http://localhost:8000/tag/venda-virtual/)
15:33:54	2949/2949	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:33:53%20GMT	http://localhost:8000/wp-json/wp/v2/tags/58	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/58.json	(from http://localhost:8000/tag/venda-online/)
15:33:55	847/847	URF---	200	added ('OK%20(cached)')	image/gif		http://localhost:8000/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	/home/gilberto/websites/teste/content/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	(from http://localhost:8000/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3)
15:33:55	165742/165742	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?v=4.2	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.eot	(from http://localhost:8000/wp-content/themes/salient/css/font-awesome.min.css?ver=4.6.4)
15:33:55	165742/165742	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/fontawesome-webfontd41d.eot	(from http://localhost:8000/wp-content/themes/salient/css/font-awesome.min.css?ver=4.6.4)
15:33:55	2960/2960	UR-MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:33:55%20GMT	http://localhost:8000/wp-json/wp/v2/tags/57	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/57.json	(from http://localhost:8000/tag/venda-virtual/)
15:33:56	198/198	---M--	200	added ('OK')	image/png	etag:%225f907763-c6%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/flickr.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/flickr.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:57	165548/165548	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/fontawesome-webfont.ttf?v=4.2	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.ttf	(from http://localhost:8000/wp-content/themes/salient/css/font-awesome.min.css?ver=4.6.4)
15:33:57	98024/98024	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/fontawesome-webfont.woff?v=4.2	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.woff	(from http://localhost:8000/wp-content/themes/salient/css/font-awesome.min.css?ver=4.6.4)
15:33:57	20886/20886	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:33:57	20886/20886	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-5196%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Light-webfontd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:33:59	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-1788%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:33:59	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-1788%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.eot?	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:00	20704/20704	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:00	13972/13972	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Light-webfont.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:00	20878/20878	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:01	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-518e%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfontd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:02	5924/5924	---M--	200	added ('OK')	font/woff	etag:%225f907763-1724%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:02	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%225f907763-16d8%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:03	21046/21046	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:03	20688/20688	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:03	13988/13988	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:04	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-5236%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfontd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:04	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%225f907763-339f%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:05	110106/110106	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:05	14052/14052	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:05	20852/20852	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:07	673/673	---M--	200	added ('OK')	image/gif	etag:%225f907763-2a1%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/spinner.gif	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/spinner.183.delayed	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:07	63564/63564	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:07	109928/109928	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:09	1336/1336	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/mag-glass-mobile.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/mag-glass-mobile.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:09	265/265	---M--	200	added ('OK')	image/png	etag:%225f907763-109%22	http://localhost:8000/wp-content/plugins/js_composer_salient/assets/vc/remove.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/vc/remove.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:09	1857/1857	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:11	1565/1565	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/slider-arrows-small.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/slider-arrows-small.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:11	6021/6021	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/jplayer.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/jplayer.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:11	921/921	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/transparent.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/transparent.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:12	618/618	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:12	17056/17056	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/themes/salient/img/displacement.jpg	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/displacement.jpg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:12	1340/1340	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/quote.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/quote.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:12	1443/1443	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/link.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/link.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:13	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f907763-1ae1a%22	http://localhost:8000/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/OpenSansBold-webfontd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:13	1127/1127	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/aside.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/aside.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:13	1162/1162	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/status.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/status.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:13	1776/1776	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/quote@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/quote@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:14	2078/2078	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/link@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/link@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:14	1345/1345	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/status@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/status@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:14	1128/1128	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/aside@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/aside@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:15	1189/1189	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/portfolio-arrows.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:15	1467/1467	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:15	1125/1125	URF---	200	added ('OK%20(cached)')	image/jpeg		http://localhost:8000/wp-content/themes/salient/img/icons/comment-children-line.jpg	/home/gilberto/websites/teste/content/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:16	20532/20532	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoon.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:16	20532/20532	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:16	20444/20444	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:17	20368/20368	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/icomoon.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:17	27564/27564	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/linecons.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:17	27564/27564	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/lineconsd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:18	27396/27396	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/linecons.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:18	27472/27472	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/linecons.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/linecons.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:18	32448/32448	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.eot	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysets.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:19	32448/32448	URF---	200	added ('OK%20(cached)')	application/eot		http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.eot?	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysetsd41d.eot	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:19	32284/32284	URF---	200	added ('OK%20(cached)')	application/ttf		http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.ttf	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysets.ttf	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:19	32360/32360	URF---	200	added ('OK%20(cached)')	application/woff		http://localhost:8000/wp-content/themes/salient/css/fonts/steadysets.woff	/home/gilberto/websites/teste/content/wp-content/themes/salient/css/fonts/steadysets.woff	(from http://localhost:8000/wp-content/themes/salient/style.css?ver=10.0.1)
15:34:20	323/323	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/plugins/js_composer_salient/assets/vc/info.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/vc/info.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:20	495/495	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:20	712/712	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:21	841/841	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
15:34:21	694/694	URF---	200	added ('OK%20(cached)')	image/png		http://localhost:8000/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	/home/gilberto/websites/teste/content/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	(from http://localhost:8000/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.6)
